,date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
2446,7/13/21,plate_26,Seren_Plate_26,Plate 26_F06,F06,06F,21.GS.C6.SN.Student2.IB-plant4772-TMS21F2250P0044,ruth,NA,Leaf,CTAB
2447,7/13/21,plate_26,Seren_Plate_26,Plate 26_G06,G06,06G,21.GS.C6.SN.Student2.IB-plant4774-TMS21F2250P0046,ruth,NA,Leaf,CTAB
2448,7/13/21,plate_26,Seren_Plate_26,Plate 26_H06,H06,06H,21.GS.C6.SN.Student2.IB-plant4776-TMS21F2250P0048,ruth,NA,Leaf,CTAB
2449,7/13/21,plate_26,Seren_Plate_26,Plate 26_A07,A07,07A,21.GS.C6.SN.Student2.IB-plant4778-TMS21F2250P0050,ruth,NA,Leaf,CTAB
2450,7/13/21,plate_26,Seren_Plate_26,Plate 26_B07,B07,07B,21.GS.C6.SN.Student2.IB-plant4780-TMS21F2250P0052,ruth,NA,Leaf,CTAB
2451,7/13/21,plate_26,Seren_Plate_26,Plate 26_C07,C07,07C,21.GS.C6.SN.Student2.IB-plant4782-TMS21F2250P0054,ruth,NA,Leaf,CTAB
2452,7/13/21,plate_26,Seren_Plate_26,Plate 26_D07,D07,07D,21.GS.C6.SN.Student2.IB-plant4784-TMS21F2250P0056,ruth,NA,Leaf,CTAB
2453,7/13/21,plate_26,Seren_Plate_26,Plate 26_E07,E07,07E,21.GS.C6.SN.Student2.IB-plant4786-TMS21F2250P0058,ruth,NA,Leaf,CTAB
2454,7/13/21,plate_26,Seren_Plate_26,Plate 26_F07,F07,07F,21.GS.C6.SN.Student2.IB-plant4788-TMS21F2250P0060,ruth,NA,Leaf,CTAB
2455,7/13/21,plate_26,Seren_Plate_26,Plate 26_G07,G07,07G,21.GS.C6.SN.Student2.IB-plant4790-TMS21F2250P0062,ruth,NA,Leaf,CTAB
2456,7/13/21,plate_26,Seren_Plate_26,Plate 26_H07,H07,07H,21.GS.C6.SN.Student2.IB-plant4792-TMS21F2250P0064,ruth,NA,Leaf,CTAB
2457,7/13/21,plate_26,Seren_Plate_26,Plate 26_A08,A08,08A,21.GS.C6.SN.Student2.IB-plant4794-TMS21F2250P0066,ruth,NA,Leaf,CTAB
2458,7/13/21,plate_26,Seren_Plate_26,Plate 26_B08,B08,08B,21.GS.C6.SN.Student2.IB-plant4796-TMS21F2250P0068,ruth,NA,Leaf,CTAB
2459,7/13/21,plate_26,Seren_Plate_26,Plate 26_C08,C08,08C,21.GS.C6.SN.Student2.IB-plant4798-TMS21F2250P0070,ruth,NA,Leaf,CTAB
2460,7/13/21,plate_26,Seren_Plate_26,Plate 26_D08,D08,08D,21.GS.C6.SN.Student2.IB-plant4800-TMS21F2250P0072,ruth,NA,Leaf,CTAB
2461,7/13/21,plate_26,Seren_Plate_26,Plate 26_E08,E08,08E,21.GS.C6.SN.Student2.IB-plant4802-TMS21F2250P0074,ruth,NA,Leaf,CTAB
2462,7/13/21,plate_26,Seren_Plate_26,Plate 26_F08,F08,08F,21.GS.C6.SN.Student2.IB-plant4804-TMS21F2250P0076,ruth,NA,Leaf,CTAB
2463,7/13/21,plate_26,Seren_Plate_26,Plate 26_G08,G08,08G,21.GS.C6.SN.Student2.IB-plant4806-TMS21F2250P0078,ruth,NA,Leaf,CTAB
2464,7/13/21,plate_26,Seren_Plate_26,Plate 26_H08,H08,08H,21.GS.C6.SN.Student2.IB-plant4808-TMS21F2250P0080,ruth,NA,Leaf,CTAB
2465,7/13/21,plate_26,Seren_Plate_26,Plate 26_A09,A09,09A,21.GS.C6.SN.Student2.IB-plant4810-TMS21F2250P0082,ruth,NA,Leaf,CTAB
2466,7/13/21,plate_26,Seren_Plate_26,Plate 26_B09,B09,09B,21.GS.C6.SN.Student2.IB-plant4812-TMS21F2250P0084,ruth,NA,Leaf,CTAB
2467,7/13/21,plate_26,Seren_Plate_26,Plate 26_C09,C09,09C,21.GS.C6.SN.Student2.IB-plant4814-TMS21F2250P0086,ruth,NA,Leaf,CTAB
2468,7/13/21,plate_26,Seren_Plate_26,Plate 26_D09,D09,09D,21.GS.C6.SN.Student2.IB-plant4816-TMS21F2250P0088,ruth,NA,Leaf,CTAB
2469,7/13/21,plate_26,Seren_Plate_26,Plate 26_E09,E09,09E,21.GS.C6.SN.Student2.IB-plant4818-TMS21F2250P0090,ruth,NA,Leaf,CTAB
2470,7/13/21,plate_26,Seren_Plate_26,Plate 26_F09,F09,09F,21.GS.C6.SN.Student2.IB-plant4820-TMS21F2250P0092,ruth,NA,Leaf,CTAB
2471,7/13/21,plate_26,Seren_Plate_26,Plate 26_G09,G09,09G,21.GS.C6.SN.Student2.IB-plant4822-TMS21F2250P0094,ruth,NA,Leaf,CTAB
2472,7/13/21,plate_26,Seren_Plate_26,Plate 26_H09,H09,09H,21.GS.C6.SN.Student2.IB-plant4824-TMS21F2250P0096,ruth,NA,Leaf,CTAB
2473,7/13/21,plate_26,Seren_Plate_26,Plate 26_A10,A10,10A,21.GS.C6.SN.Student2.IB-plant4825-TMS21F2250P0097,ruth,NA,Leaf,CTAB
2474,7/13/21,plate_26,Seren_Plate_26,Plate 26_B10,B10,10B,21.GS.C6.SN.Student2.IB-plant4826-TMS21F2250P0098,ruth,NA,Leaf,CTAB
2475,7/13/21,plate_26,Seren_Plate_26,Plate 26_C10,C10,10C,21.GS.C6.SN.Student2.IB-plant4827-TMS21F2250P0099,ruth,NA,Leaf,CTAB
2476,7/13/21,plate_26,Seren_Plate_26,Plate 26_D10,D10,10D,21.GS.C6.SN.Student2.IB-plant4828-TMS21F2250P0100,ruth,NA,Leaf,CTAB
2477,7/13/21,plate_26,Seren_Plate_26,Plate 26_E10,E10,10E,21.GS.C6.SN.Student2.IB-plant4829-TMS21F2250P0101,ruth,NA,Leaf,CTAB
2478,7/13/21,plate_26,Seren_Plate_26,Plate 26_F10,F10,10F,21.GS.C6.SN.Student2.IB-plant4830-TMS21F2250P0102,ruth,NA,Leaf,CTAB
2479,7/13/21,plate_26,Seren_Plate_26,Plate 26_G10,G10,10G,21.GS.C6.SN.Student2.IB-plant4831-TMS21F2250P0103,ruth,NA,Leaf,CTAB
2480,7/13/21,plate_26,Seren_Plate_26,Plate 26_H10,H10,10H,21.GS.C6.SN.Student2.IB-plant4832-TMS21F2250P0104,ruth,NA,Leaf,CTAB
2481,7/13/21,plate_26,Seren_Plate_26,Plate 26_A11,A11,11A,21.GS.C6.SN.Student2.IB-plant4833-TMS21F2250P0105,ruth,NA,Leaf,CTAB
2482,7/13/21,plate_26,Seren_Plate_26,Plate 26_B11,B11,11B,21.GS.C6.SN.Student2.IB-plant4834-TMS21F2250P0106,ruth,NA,Leaf,CTAB
2483,7/13/21,plate_26,Seren_Plate_26,Plate 26_C11,C11,11C,21.GS.C6.SN.Student2.IB-plant4835-TMS21F2250P0107,ruth,NA,Leaf,CTAB
2484,7/13/21,plate_26,Seren_Plate_26,Plate 26_D11,D11,11D,21.GS.C6.SN.Student2.IB-plant4843-TMS21F2251P0001,ruth,NA,Leaf,CTAB
2485,7/13/21,plate_26,Seren_Plate_26,Plate 26_E11,E11,11E,21.GS.C6.SN.Student2.IB-plant4844-TMS21F2251P0002,ruth,NA,Leaf,CTAB
2486,7/13/21,plate_26,Seren_Plate_26,Plate 26_F11,F11,11F,21.GS.C6.SN.Student2.IB-plant4845-TMS21F2251P0003,ruth,NA,Leaf,CTAB
2487,7/13/21,plate_26,Seren_Plate_26,Plate 26_G11,G11,11G,21.GS.C6.SN.Student2.IB-plant4846-TMS21F2251P0004,ruth,NA,Leaf,CTAB
2488,7/13/21,plate_26,Seren_Plate_26,Plate 26_H11,H11,11H,BLANK_Plate 26_H11,ruth,NA,Leaf,CTAB
2489,7/13/21,plate_26,Seren_Plate_26,Plate 26_A12,A12,12A,21.GS.C6.SN.Student2.IB-plant4847-TMS21F2251P0005,ruth,NA,Leaf,CTAB
2490,7/13/21,plate_26,Seren_Plate_26,Plate 26_B12,B12,12B,21.GS.C6.SN.Student2.IB-plant4848-TMS21F2251P0006,ruth,NA,Leaf,CTAB
2491,7/13/21,plate_26,Seren_Plate_26,Plate 26_C12,C12,12C,21.GS.C6.SN.Student2.IB-plant4849-TMS21F2251P0007,ruth,NA,Leaf,CTAB
2492,7/13/21,plate_26,Seren_Plate_26,Plate 26_D12,D12,12D,21.GS.C6.SN.Student2.IB-plant4850-TMS21F2251P0008,ruth,NA,Leaf,CTAB
2493,7/13/21,plate_26,Seren_Plate_26,Plate 26_E12,E12,12E,21.GS.C6.SN.Student2.IB-plant4851-TMS21F2251P0009,ruth,NA,Leaf,CTAB
2494,7/13/21,plate_26,Seren_Plate_26,Plate 26_F12,F12,12F,21.GS.C6.SN.Student2.IB-plant4852-TMS21F2251P0010,ruth,NA,Leaf,CTAB
2495,7/13/21,plate_26,Seren_Plate_26,Plate 26_G12,G12,12G,21.GS.C6.SN.Student2.IB-plant4853-TMS21F2251P0011,ruth,NA,Leaf,CTAB
2496,7/13/21,plate_26,Seren_Plate_26,Plate 26_H12,H12,12H,BLANK_Plate 26_H12,ruth,NA,Leaf,CTAB
2497,7/13/21,plate_27,Seren_Plate_27,Plate 27_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant4854-TMS21F2251P0012,ruth,NA,Leaf,CTAB
2498,7/13/21,plate_27,Seren_Plate_27,Plate 27_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant4856-TMS21F2251P0014,ruth,NA,Leaf,CTAB
2499,7/13/21,plate_27,Seren_Plate_27,Plate 27_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant4858-TMS21F2251P0016,ruth,NA,Leaf,CTAB
2500,7/13/21,plate_27,Seren_Plate_27,Plate 27_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant4860-TMS21F2251P0018,ruth,NA,Leaf,CTAB
2501,7/13/21,plate_27,Seren_Plate_27,Plate 27_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant4863-TMS21F2251P0021,ruth,NA,Leaf,CTAB
2502,7/13/21,plate_27,Seren_Plate_27,Plate 27_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant4865-TMS21F2251P0023,ruth,NA,Leaf,CTAB
2503,7/13/21,plate_27,Seren_Plate_27,Plate 27_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant4867-TMS21F2251P0025,ruth,NA,Leaf,CTAB
2504,7/13/21,plate_27,Seren_Plate_27,Plate 27_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant4869-TMS21F2251P0027,ruth,NA,Leaf,CTAB
2505,7/13/21,plate_27,Seren_Plate_27,Plate 27_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant4871-TMS21F2251P0029,ruth,NA,Leaf,CTAB
2506,7/13/21,plate_27,Seren_Plate_27,Plate 27_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant4873-TMS21F2251P0031,ruth,NA,Leaf,CTAB
2507,7/13/21,plate_27,Seren_Plate_27,Plate 27_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant4875-TMS21F2251P0033,ruth,NA,Leaf,CTAB
2508,7/13/21,plate_27,Seren_Plate_27,Plate 27_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant4877-TMS21F2251P0035,ruth,NA,Leaf,CTAB
2509,7/13/21,plate_27,Seren_Plate_27,Plate 27_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant4879-TMS21F2251P0037,ruth,NA,Leaf,CTAB
2510,7/13/21,plate_27,Seren_Plate_27,Plate 27_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant4881-TMS21F2251P0039,ruth,NA,Leaf,CTAB
2511,7/13/21,plate_27,Seren_Plate_27,Plate 27_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant4883-TMS21F2251P0041,ruth,NA,Leaf,CTAB
2512,7/13/21,plate_27,Seren_Plate_27,Plate 27_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant4885-TMS21F2251P0043,ruth,NA,Leaf,CTAB
2513,7/13/21,plate_27,Seren_Plate_27,Plate 27_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant4887-TMS21F2251P0045,ruth,NA,Leaf,CTAB
2514,7/13/21,plate_27,Seren_Plate_27,Plate 27_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant4889-TMS21F2251P0047,ruth,NA,Leaf,CTAB
2515,7/13/21,plate_27,Seren_Plate_27,Plate 27_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant4891-TMS21F2251P0049,ruth,NA,Leaf,CTAB
2516,7/13/21,plate_27,Seren_Plate_27,Plate 27_D03,D03,03D,21.GS.C6.SN.Student2.IB-plant4893-TMS21F2251P0051,ruth,NA,Leaf,CTAB
2517,7/13/21,plate_27,Seren_Plate_27,Plate 27_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant4895-TMS21F2251P0053,ruth,NA,Leaf,CTAB
2518,7/13/21,plate_27,Seren_Plate_27,Plate 27_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant4897-TMS21F2251P0055,ruth,NA,Leaf,CTAB
2519,7/13/21,plate_27,Seren_Plate_27,Plate 27_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant4899-TMS21F2251P0057,ruth,NA,Leaf,CTAB
2520,7/13/21,plate_27,Seren_Plate_27,Plate 27_H03,H03,03H,21.GS.C6.SN.Student2.IB-plant4901-TMS21F2251P0059,ruth,NA,Leaf,CTAB
2521,7/13/21,plate_27,Seren_Plate_27,Plate 27_A04,A04,04A,21.GS.C6.SN.Student2.IB-plant4903-TMS21F2251P0061,ruth,NA,Leaf,CTAB
2522,7/13/21,plate_27,Seren_Plate_27,Plate 27_B04,B04,04B,21.GS.C6.SN.Student2.IB-plant4905-TMS21F2251P0063,ruth,NA,Leaf,CTAB
2523,7/13/21,plate_27,Seren_Plate_27,Plate 27_C04,C04,04C,21.GS.C6.SN.Student2.IB-plant4907-TMS21F2251P0065,ruth,NA,Leaf,CTAB
2524,7/13/21,plate_27,Seren_Plate_27,Plate 27_D04,D04,04D,21.GS.C6.SN.Student2.IB-plant4909-TMS21F2251P0067,ruth,NA,Leaf,CTAB
2525,7/13/21,plate_27,Seren_Plate_27,Plate 27_E04,E04,04E,21.GS.C6.SN.Student2.IB-plant4912-TMS21F2251P0070,ruth,NA,Leaf,CTAB
2526,7/13/21,plate_27,Seren_Plate_27,Plate 27_F04,F04,04F,21.GS.C6.SN.Student2.IB-plant4913-TMS21F2251P0071,ruth,NA,Leaf,CTAB
2527,7/13/21,plate_27,Seren_Plate_27,Plate 27_G04,G04,04G,21.GS.C6.SN.Student2.IB-plant4915-TMS21F2251P0073,ruth,NA,Leaf,CTAB
2528,7/13/21,plate_27,Seren_Plate_27,Plate 27_H04,H04,04H,21.GS.C6.SN.Student2.IB-plant4917-TMS21F2251P0075,ruth,NA,Leaf,CTAB
2529,7/13/21,plate_27,Seren_Plate_27,Plate 27_A05,A05,05A,21.GS.C6.SN.Student2.IB-plant4919-TMS21F2251P0077,ruth,NA,Leaf,CTAB
2530,7/13/21,plate_27,Seren_Plate_27,Plate 27_B05,B05,05B,21.GS.C6.SN.Student2.IB-plant4921-TMS21F2251P0079,ruth,NA,Leaf,CTAB
2531,7/13/21,plate_27,Seren_Plate_27,Plate 27_C05,C05,05C,21.GS.C6.SN.Student2.IB-plant4923-TMS21F2251P0081,ruth,NA,Leaf,CTAB
2532,7/13/21,plate_27,Seren_Plate_27,Plate 27_D05,D05,05D,21.GS.C6.SN.Student2.IB-plant4925-TMS21F2251P0083,ruth,NA,Leaf,CTAB
2533,7/13/21,plate_27,Seren_Plate_27,Plate 27_E05,E05,05E,21.GS.C6.SN.Student2.IB-plant4927-TMS21F2251P0085,ruth,NA,Leaf,CTAB
2534,7/13/21,plate_27,Seren_Plate_27,Plate 27_F05,F05,05F,21.GS.C6.SN.Student2.IB-plant4929-TMS21F2251P0087,ruth,NA,Leaf,CTAB
2535,7/13/21,plate_27,Seren_Plate_27,Plate 27_G05,G05,05G,21.GS.C6.SN.Student2.IB-plant4931-TMS21F2251P0089,ruth,NA,Leaf,CTAB
2536,7/13/21,plate_27,Seren_Plate_27,Plate 27_H05,H05,05H,21.GS.C6.SN.Student2.IB-plant4933-TMS21F2251P0091,ruth,NA,Leaf,CTAB
2537,7/13/21,plate_27,Seren_Plate_27,Plate 27_A06,A06,06A,21.GS.C6.SN.Student2.IB-plant4935-TMS21F2251P0093,ruth,NA,Leaf,CTAB
2538,7/13/21,plate_27,Seren_Plate_27,Plate 27_B06,B06,06B,21.GS.C6.SN.Student2.IB-plant4937-TMS21F2251P0095,ruth,NA,Leaf,CTAB
2539,7/13/21,plate_27,Seren_Plate_27,Plate 27_C06,C06,06C,21.GS.C6.SN.Student2.IB-plant4939-TMS21F2251P0097,ruth,NA,Leaf,CTAB
2540,7/13/21,plate_27,Seren_Plate_27,Plate 27_D06,D06,06D,21.GS.C6.SN.Student2.IB-plant4956-TMS21F2252P0002,ruth,NA,Leaf,CTAB
2541,7/13/21,plate_27,Seren_Plate_27,Plate 27_E06,E06,06E,21.GS.C6.SN.Student2.IB-plant4958-TMS21F2252P0004,ruth,NA,Leaf,CTAB
2542,7/13/21,plate_27,Seren_Plate_27,Plate 27_F06,F06,06F,21.GS.C6.SN.Student2.IB-plant4960-TMS21F2252P0006,ruth,NA,Leaf,CTAB
2543,7/13/21,plate_27,Seren_Plate_27,Plate 27_G06,G06,06G,21.GS.C6.SN.Student2.IB-plant4962-TMS21F2252P0008,ruth,NA,Leaf,CTAB
2544,7/13/21,plate_27,Seren_Plate_27,Plate 27_H06,H06,06H,21.GS.C6.SN.Student2.IB-plant4964-TMS21F2252P0010,ruth,NA,Leaf,CTAB
2545,7/13/21,plate_27,Seren_Plate_27,Plate 27_A07,A07,07A,21.GS.C6.SN.Student2.IB-plant4966-TMS21F2252P0012,ruth,NA,Leaf,CTAB
2546,7/13/21,plate_27,Seren_Plate_27,Plate 27_B07,B07,07B,21.GS.C6.SN.Student2.IB-plant4968-TMS21F2252P0014,ruth,NA,Leaf,CTAB
2547,7/13/21,plate_27,Seren_Plate_27,Plate 27_C07,C07,07C,21.GS.C6.SN.Student2.IB-plant4970-TMS21F2252P0016,ruth,NA,Leaf,CTAB
2548,7/13/21,plate_27,Seren_Plate_27,Plate 27_D07,D07,07D,21.GS.C6.SN.Student2.IB-plant4972-TMS21F2252P0018,ruth,NA,Leaf,CTAB
2549,7/13/21,plate_27,Seren_Plate_27,Plate 27_E07,E07,07E,21.GS.C6.SN.Student2.IB-plant4974-TMS21F2252P0020,ruth,NA,Leaf,CTAB
2550,7/13/21,plate_27,Seren_Plate_27,Plate 27_F07,F07,07F,21.GS.C6.SN.Student2.IB-plant4976-TMS21F2252P0022,ruth,NA,Leaf,CTAB
2551,7/13/21,plate_27,Seren_Plate_27,Plate 27_G07,G07,07G,21.GS.C6.SN.Student2.IB-plant4978-TMS21F2252P0024,ruth,NA,Leaf,CTAB
2552,7/13/21,plate_27,Seren_Plate_27,Plate 27_H07,H07,07H,21.GS.C6.SN.Student2.IB-plant4980-TMS21F2252P0026,ruth,NA,Leaf,CTAB
2553,7/13/21,plate_27,Seren_Plate_27,Plate 27_A08,A08,08A,21.GS.C6.SN.Student2.IB-plant4982-TMS21F2252P0028,ruth,NA,Leaf,CTAB
2554,7/13/21,plate_27,Seren_Plate_27,Plate 27_B08,B08,08B,21.GS.C6.SN.Student2.IB-plant4984-TMS21F2252P0030,ruth,NA,Leaf,CTAB
2555,7/13/21,plate_27,Seren_Plate_27,Plate 27_C08,C08,08C,21.GS.C6.SN.Student2.IB-plant4986-TMS21F2252P0032,ruth,NA,Leaf,CTAB
2556,7/13/21,plate_27,Seren_Plate_27,Plate 27_D08,D08,08D,21.GS.C6.SN.Student2.IB-plant4987-TMS21F2252P0033,ruth,NA,Leaf,CTAB
2557,7/13/21,plate_27,Seren_Plate_27,Plate 27_E08,E08,08E,21.GS.C6.SN.Student2.IB-plant4989-TMS21F2252P0035,ruth,NA,Leaf,CTAB
2558,7/13/21,plate_27,Seren_Plate_27,Plate 27_F08,F08,08F,21.GS.C6.SN.Student2.IB-plant4991-TMS21F2252P0037,ruth,NA,Leaf,CTAB
2559,7/13/21,plate_27,Seren_Plate_27,Plate 27_G08,G08,08G,21.GS.C6.SN.Student2.IB-plant4993-TMS21F2252P0039,ruth,NA,Leaf,CTAB
2560,7/13/21,plate_27,Seren_Plate_27,Plate 27_H08,H08,08H,21.GS.C6.SN.Student2.IB-plant4995-TMS21F2252P0041,ruth,NA,Leaf,CTAB
2561,7/13/21,plate_27,Seren_Plate_27,Plate 27_A09,A09,09A,21.GS.C6.SN.Student2.IB-plant4997-TMS21F2252P0043,ruth,NA,Leaf,CTAB
2562,7/13/21,plate_27,Seren_Plate_27,Plate 27_B09,B09,09B,21.GS.C6.SN.Student2.IB-plant4999-TMS21F2252P0045,ruth,NA,Leaf,CTAB
2563,7/13/21,plate_27,Seren_Plate_27,Plate 27_C09,C09,09C,21.GS.C6.SN.Student2.IB-plant5001-TMS21F2252P0047,ruth,NA,Leaf,CTAB
2564,7/13/21,plate_27,Seren_Plate_27,Plate 27_D09,D09,09D,21.GS.C6.SN.Student2.IB-plant5003-TMS21F2252P0049,ruth,NA,Leaf,CTAB
2565,7/13/21,plate_27,Seren_Plate_27,Plate 27_E09,E09,09E,21.GS.C6.SN.Student2.IB-plant5005-TMS21F2252P0051,ruth,NA,Leaf,CTAB
2566,7/13/21,plate_27,Seren_Plate_27,Plate 27_F09,F09,09F,21.GS.C6.SN.Student2.IB-plant5007-TMS21F2252P0053,ruth,NA,Leaf,CTAB
2567,7/13/21,plate_27,Seren_Plate_27,Plate 27_G09,G09,09G,21.GS.C6.SN.Student2.IB-plant5009-TMS21F2252P0055,ruth,NA,Leaf,CTAB
2568,7/13/21,plate_27,Seren_Plate_27,Plate 27_H09,H09,09H,21.GS.C6.SN.Student2.IB-plant5011-TMS21F2252P0057,ruth,NA,Leaf,CTAB
2569,7/13/21,plate_27,Seren_Plate_27,Plate 27_A10,A10,10A,21.GS.C6.SN.Student2.IB-plant5013-TMS21F2252P0059,ruth,NA,Leaf,CTAB
2570,7/13/21,plate_27,Seren_Plate_27,Plate 27_B10,B10,10B,21.GS.C6.SN.Student2.IB-plant5015-TMS21F2252P0061,ruth,NA,Leaf,CTAB
2571,7/13/21,plate_27,Seren_Plate_27,Plate 27_C10,C10,10C,21.GS.C6.SN.Student2.IB-plant5017-TMS21F2252P0063,ruth,NA,Leaf,CTAB
2572,7/13/21,plate_27,Seren_Plate_27,Plate 27_D10,D10,10D,21.GS.C6.SN.Student2.IB-plant5020-TMS21F2252P0066,ruth,NA,Leaf,CTAB
2573,7/13/21,plate_27,Seren_Plate_27,Plate 27_E10,E10,10E,21.GS.C6.SN.Student2.IB-plant5022-TMS21F2252P0068,ruth,NA,Leaf,CTAB
2574,7/13/21,plate_27,Seren_Plate_27,Plate 27_F10,F10,10F,21.GS.C6.SN.Student2.IB-plant5038-TMS21F2253P0001,ruth,NA,Leaf,CTAB
2575,7/13/21,plate_27,Seren_Plate_27,Plate 27_G10,G10,10G,21.GS.C6.SN.Student2.IB-plant5039-TMS21F2253P0002,ruth,NA,Leaf,CTAB
2576,7/13/21,plate_27,Seren_Plate_27,Plate 27_H10,H10,10H,21.GS.C6.SN.Student2.IB-plant5040-TMS21F2253P0003,ruth,NA,Leaf,CTAB
2577,7/13/21,plate_27,Seren_Plate_27,Plate 27_A11,A11,11A,21.GS.C6.SN.Student2.IB-plant5012-TMS21F2252P0058,ruth,NA,Leaf,CTAB
2578,7/13/21,plate_27,Seren_Plate_27,Plate 27_B11,B11,11B,21.GS.C6.SN.Student2.IB-plant5010-TMS21F2252P0056,ruth,NA,Leaf,CTAB
2579,7/13/21,plate_27,Seren_Plate_27,Plate 27_C11,C11,11C,21.GS.C6.SN.Student2.IB-plant5000-TMS21F2252P0046,ruth,NA,Leaf,CTAB
2580,7/13/21,plate_27,Seren_Plate_27,Plate 27_D11,D11,11D,21.GS.C6.SN.Student2.IB-plant4996-TMS21F2252P0042,ruth,NA,Leaf,CTAB
2581,7/13/21,plate_27,Seren_Plate_27,Plate 27_E11,E11,11E,21.GS.C6.SN.Student2.IB-plant4992-TMS21F2252P0038,ruth,NA,Leaf,CTAB
2582,7/13/21,plate_27,Seren_Plate_27,Plate 27_F11,F11,11F,21.GS.C6.SN.Student2.IB-plant4990-TMS21F2252P0036,ruth,NA,Leaf,CTAB
2583,7/13/21,plate_27,Seren_Plate_27,Plate 27_G11,G11,11G,21.GS.C6.SN.Student2.IB-plant4985-TMS21F2252P0031,ruth,NA,Leaf,CTAB
2584,7/13/21,plate_27,Seren_Plate_27,Plate 27_H11,H11,11H,BLANK_Plate 27_H11,ruth,NA,Leaf,CTAB
2585,7/13/21,plate_27,Seren_Plate_27,Plate 27_A12,A12,12A,21.GS.C6.SN.Student2.IB-plant4981-TMS21F2252P0027,ruth,NA,Leaf,CTAB
2586,7/13/21,plate_27,Seren_Plate_27,Plate 27_B12,B12,12B,21.GS.C6.SN.Student2.IB-plant4977-TMS21F2252P0023,ruth,NA,Leaf,CTAB
2587,7/13/21,plate_27,Seren_Plate_27,Plate 27_C12,C12,12C,21.GS.C6.SN.Student2.IB-plant4969-TMS21F2252P0015,ruth,NA,Leaf,CTAB
2588,7/13/21,plate_27,Seren_Plate_27,Plate 27_D12,D12,12D,21.GS.C6.SN.Student2.IB-plant4965-TMS21F2252P0011,ruth,NA,Leaf,CTAB
2589,7/13/21,plate_27,Seren_Plate_27,Plate 27_E12,E12,12E,21.GS.C6.SN.Student2.IB-plant4961-TMS21F2252P0007,ruth,NA,Leaf,CTAB
2590,7/13/21,plate_27,Seren_Plate_27,Plate 27_F12,F12,12F,21.GS.C6.SN.Student2.IB-plant4959-TMS21F2252P0005,ruth,NA,Leaf,CTAB
2591,7/13/21,plate_27,Seren_Plate_27,Plate 27_G12,G12,12G,21.GS.C6.SN.Student2.IB-plant4957-TMS21F2252P0003,ruth,NA,Leaf,CTAB
2592,7/13/21,plate_27,Seren_Plate_27,Plate 27_H12,H12,12H,BLANK_Plate 27_H12,ruth,NA,Leaf,CTAB
2593,7/13/21,plate_28,Seren_Plate_28,Plate 28_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant5041-TMS21F2253P0004,ruth,NA,Leaf,CTAB
2594,7/13/21,plate_28,Seren_Plate_28,Plate 28_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant5043-TMS21F2253P0006,ruth,NA,Leaf,CTAB
2595,7/13/21,plate_28,Seren_Plate_28,Plate 28_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant5044-TMS21F2253P0007,ruth,NA,Leaf,CTAB
2596,7/13/21,plate_28,Seren_Plate_28,Plate 28_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant5046-TMS21F2253P0009,ruth,NA,Leaf,CTAB
2597,7/13/21,plate_28,Seren_Plate_28,Plate 28_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant5048-TMS21F2253P0011,ruth,NA,Leaf,CTAB
2598,7/13/21,plate_28,Seren_Plate_28,Plate 28_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant5067-TMS21F2253P0030,ruth,NA,Leaf,CTAB
2599,7/13/21,plate_28,Seren_Plate_28,Plate 28_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant5069-TMS21F2253P0032,ruth,NA,Leaf,CTAB
2600,7/13/21,plate_28,Seren_Plate_28,Plate 28_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant5071-TMS21F2253P0034,ruth,NA,Leaf,CTAB
